Admin2,Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,date
Charleston,South Carolina,US,32.82487866,-79.96512315,13,0,0,0,"Charleston, South Carolina, US",03/22/2020
Beaufort,South Carolina,US,32.39226291,-80.72619758,14,0,0,0,"Beaufort, South Carolina, US",03/22/2020
Greenville,South Carolina,US,34.89502264,-82.37295012,19,0,0,0,"Greenville, South Carolina, US",03/22/2020
Richland,South Carolina,US,34.01791263,-80.90267209,29,0,0,0,"Richland, South Carolina, US",03/22/2020
Kershaw,South Carolina,US,34.33988254,-80.58763164,44,0,0,0,"Kershaw, South Carolina, US",03/22/2020
Dubois,Indiana,US,38.36597551,-86.87924170000001,1,0,0,0,"Dubois, Indiana, US",03/22/2020
Washington,Indiana,US,38.60219804,-86.1049363,1,0,0,0,"Washington, Indiana, US",03/22/2020
Ripley,Indiana,US,39.10235626,-85.26212744,1,0,0,0,"Ripley, Indiana, US",03/22/2020
Dorchester,South Carolina,US,33.0794369,-80.40502652,1,0,0,0,"Dorchester, South Carolina, US",03/22/2020
Boone,Arkansas,US,36.3084504,-93.09374925,1,0,0,0,"Boone, Arkansas, US",03/22/2020
Lee,South Carolina,US,34.16393091,-80.25690731,1,0,0,0,"Lee, South Carolina, US",03/22/2020
Saluda,South Carolina,US,34.00795823,-81.72713237,1,0,0,0,"Saluda, South Carolina, US",03/22/2020
Utah,Utah,US,40.116672200000004,-111.66576620000001,6,0,0,0,"Utah, Utah, US",03/22/2020
Wasatch,Utah,US,40.33110236,-111.1691419,8,0,0,0,"Wasatch, Utah, US",03/22/2020
Davis,Utah,US,40.99001837,-112.1139997,19,1,0,0,"Davis, Utah, US",03/22/2020
Summit,Utah,US,40.86688146,-110.9535882,43,0,0,0,"Summit, Utah, US",03/22/2020
Salt Lake,Utah,US,40.66616532,-111.92160109999999,80,0,0,0,"Salt Lake, Utah, US",03/22/2020
Elko County,Nevada,US,41.14531606,-115.3577619,1,0,0,0,"Elko County, Nevada, US",03/22/2020
Carson City,Nevada,US,39.15509045,-119.7480219,2,0,0,0,"Carson City, Nevada, US",03/22/2020
Washoe,Nevada,US,40.66562265,-119.6631594,25,0,0,0,"Washoe, Nevada, US",03/22/2020
Clark,Nevada,US,36.21458855,-115.0130241,126,2,0,0,"Clark, Nevada, US",03/22/2020
Jasper,South Carolina,US,32.43171982,-81.02487495,1,0,0,0,"Jasper, South Carolina, US",03/22/2020
Hampton,South Carolina,US,32.77419582,-81.13845571,1,0,0,0,"Hampton, South Carolina, US",03/22/2020
Newberry,South Carolina,US,34.28629098,-81.59935761,1,0,0,0,"Newberry, South Carolina, US",03/22/2020
Marlboro,South Carolina,US,34.59905577,-79.67561152,1,0,0,0,"Marlboro, South Carolina, US",03/22/2020
Edgefield,South Carolina,US,33.77221995,-81.96231108,1,0,0,0,"Edgefield, South Carolina, US",03/22/2020
Dillon,South Carolina,US,34.39007791,-79.37741872,1,0,0,0,"Dillon, South Carolina, US",03/22/2020
Colleton,South Carolina,US,32.87582989,-80.67641292,1,0,0,0,"Colleton, South Carolina, US",03/22/2020
Pickens,South Carolina,US,34.88807695,-82.72791551,1,0,0,0,"Pickens, South Carolina, US",03/22/2020
Florence,South Carolina,US,34.02361754,-79.70189312,1,1,0,0,"Florence, South Carolina, US",03/22/2020
Clarendon,South Carolina,US,33.66610974,-80.21647898,1,1,0,0,"Clarendon, South Carolina, US",03/22/2020
Aiken,South Carolina,US,33.54338026,-81.63645384,1,0,0,0,"Aiken, South Carolina, US",03/22/2020
Abbeville,South Carolina,US,34.22333378,-82.46170658,1,0,0,0,"Abbeville, South Carolina, US",03/22/2020
Crittenden,Arkansas,US,35.21247318,-90.30839406,1,0,0,0,"Crittenden, Arkansas, US",03/22/2020
Greene,Arkansas,US,36.117354600000006,-90.55832668,1,0,0,0,"Greene, Arkansas, US",03/22/2020
Polk,Arkansas,US,34.48254879,-94.22728802,1,0,0,0,"Polk, Arkansas, US",03/22/2020
Christian,Kentucky,US,36.89267803,-87.49055367,1,0,0,0,"Christian, Kentucky, US",03/22/2020
Calloway,Kentucky,US,36.62093411,-88.2731593,1,0,0,0,"Calloway, Kentucky, US",03/22/2020
Anderson,Kentucky,US,38.00671029,-84.99171713,1,1,0,0,"Anderson, Kentucky, US",03/22/2020
Daviess,Kentucky,US,37.73028906,-87.09019479999999,1,0,0,0,"Daviess, Kentucky, US",03/22/2020
Kenton,Kentucky,US,38.93950319,-84.53241199,1,0,0,0,"Kenton, Kentucky, US",03/22/2020
Lyon,Kentucky,US,37.02080035,-88.07886257,1,0,0,0,"Lyon, Kentucky, US",03/22/2020
Nelson,Kentucky,US,37.80335779,-85.4657193,1,0,0,0,"Nelson, Kentucky, US",03/22/2020
Pulaski,Kentucky,US,37.10466131,-84.57629079,2,0,0,0,"Pulaski, Kentucky, US",03/22/2020
Warren,Kentucky,US,36.99903045,-86.42672751,2,0,0,0,"Warren, Kentucky, US",03/22/2020
Henderson,Kentucky,US,37.79344553,-87.57392021,2,0,0,0,"Henderson, Kentucky, US",03/22/2020
Bourbon,Kentucky,US,38.2054607,-84.21827874,2,1,0,0,"Bourbon, Kentucky, US",03/22/2020
Clark,Kentucky,US,37.9689263,-84.14615986,2,0,0,0,"Clark, Kentucky, US",03/22/2020
Montgomery,Kentucky,US,38.03253032,-83.9145241,2,0,0,0,"Montgomery, Kentucky, US",03/22/2020
Harrison,Kentucky,US,38.44188174,-84.32869741,7,0,0,0,"Harrison, Kentucky, US",03/22/2020
Fayette,Kentucky,US,38.0368225,-84.45576892,10,0,0,0,"Fayette, Kentucky, US",03/22/2020
Jefferson,Kentucky,US,38.18664655,-85.65931031,25,1,0,0,"Jefferson, Kentucky, US",03/22/2020
Cochise,Arizona,US,31.87934684,-109.7516088,1,0,0,0,"Cochise, Arizona, US",03/22/2020
Yuma,Arizona,US,32.76895712,-113.90666740000002,1,0,0,0,"Yuma, Arizona, US",03/22/2020
Santa Cruz,Arizona,US,31.52508998,-110.8479088,1,0,0,0,"Santa Cruz, Arizona, US",03/22/2020
Graham,Arizona,US,32.93166885,-109.8882178,2,0,0,0,"Graham, Arizona, US",03/22/2020
Franklin,Kentucky,US,38.2379395,-84.87962551,1,0,0,0,"Franklin, Kentucky, US",03/22/2020
Apache,Arizona,US,35.39465006,-109.4892383,3,0,0,0,"Apache, Arizona, US",03/22/2020
Hardin,Kentucky,US,37.6976111,-85.96319251,1,0,0,0,"Hardin, Kentucky, US",03/22/2020
St. Louis,Missouri,US,38.63770039999999,-90.4458375,22,1,0,0,"St. Louis, Missouri, US",03/22/2020
Dubuque,Iowa,US,42.46815349,-90.88181925,4,0,0,0,"Dubuque, Iowa, US",03/22/2020
Allamakee,Iowa,US,43.28383218,-91.37860922,5,0,0,0,"Allamakee, Iowa, US",03/22/2020
Dallas,Iowa,US,41.68560356,-94.04127625,6,0,0,0,"Dallas, Iowa, US",03/22/2020
Polk,Iowa,US,41.68679484,-93.57767461,10,0,0,0,"Polk, Iowa, US",03/22/2020
Johnson,Iowa,US,41.67169354,-91.58754744,32,0,0,0,"Johnson, Iowa, US",03/22/2020
Bates,Missouri,US,38.25271289,-94.34113157,1,0,0,0,"Bates, Missouri, US",03/22/2020
Johnson,Missouri,US,38.74719601,-93.80691168,1,0,0,0,"Johnson, Missouri, US",03/22/2020
Adair,Missouri,US,40.19058551,-92.60078167,1,0,0,0,"Adair, Missouri, US",03/22/2020
Jasper,Missouri,US,37.20351921,-94.34050458,1,0,0,0,"Jasper, Missouri, US",03/22/2020
Dunklin,Missouri,US,36.27167174,-90.09122243,1,0,0,0,"Dunklin, Missouri, US",03/22/2020
Pulaski,Missouri,US,37.82462075,-92.20783203,1,0,0,0,"Pulaski, Missouri, US",03/22/2020
Scott,Missouri,US,37.05588075,-89.56474493,1,0,0,0,"Scott, Missouri, US",03/22/2020
Henry,Missouri,US,38.38482826,-93.79293734,1,0,0,0,"Henry, Missouri, US",03/22/2020
Christian,Missouri,US,36.9711783,-93.18537118,2,0,0,0,"Christian, Missouri, US",03/22/2020
St. Charles,Missouri,US,38.77875681,-90.66662425,3,0,0,0,"St. Charles, Missouri, US",03/22/2020
Cole,Missouri,US,38.50455671,-92.27860244,3,0,0,0,"Cole, Missouri, US",03/22/2020
Cass,Missouri,US,38.64789422,-94.353399,6,0,0,0,"Cass, Missouri, US",03/22/2020
Jackson,Missouri,US,39.01002188,-94.34724536,8,1,0,0,"Jackson, Missouri, US",03/22/2020
St. Louis City,Missouri,US,38.63555736,-90.24349225,10,0,0,0,"St. Louis City, Missouri, US",03/22/2020
Greene,Missouri,US,37.2575872,-93.34230916,10,0,0,0,"Greene, Missouri, US",03/22/2020
Boone,Missouri,US,38.99186229,-92.30723575,15,1,0,0,"Boone, Missouri, US",03/22/2020
Oldham,Kentucky,US,38.39791089,-85.448222,1,0,0,0,"Oldham, Kentucky, US",03/22/2020
Lawrence,Alabama,US,34.52041498,-87.31069453,0,0,0,0,"Lawrence, Alabama, US",03/22/2020
Yavapai,Arizona,US,34.59933926,-112.5538588,3,0,0,0,"Yavapai, Arizona, US",03/22/2020
Coconino,Arizona,US,35.83883429,-111.77071780000001,14,0,0,0,"Coconino, Arizona, US",03/22/2020
Union,Oregon,US,45.30915495,-118.0068979,1,0,0,0,"Union, Oregon, US",03/22/2020
Grant,Oregon,US,44.49024544,-119.0068631,1,0,0,0,"Grant, Oregon, US",03/22/2020
Polk,Oregon,US,44.90322804,-123.4128888,1,0,0,0,"Polk, Oregon, US",03/22/2020
Douglas,Oregon,US,43.27941273,-123.16729099999999,1,0,0,0,"Douglas, Oregon, US",03/22/2020
Klamath,Oregon,US,42.68762984,-121.64964609999998,1,0,0,0,"Klamath, Oregon, US",03/22/2020
Umatilla,Oregon,US,45.59073056,-118.7353826,2,0,0,0,"Umatilla, Oregon, US",03/22/2020
Jackson,Oregon,US,42.43201126,-122.72893090000001,2,0,0,0,"Jackson, Oregon, US",03/22/2020
Lane,Oregon,US,43.93727035,-122.847753,4,1,0,0,"Lane, Oregon, US",03/22/2020
Benton,Oregon,US,44.49167306,-123.4316987,4,0,0,0,"Benton, Oregon, US",03/22/2020
Yamhill,Oregon,US,45.23330449,-123.3086963,6,0,0,0,"Yamhill, Oregon, US",03/22/2020
Deschutes,Oregon,US,43.91570171,-121.2289121,10,0,0,0,"Deschutes, Oregon, US",03/22/2020
Clackamas,Oregon,US,45.18787398,-122.2179634,12,0,0,0,"Clackamas, Oregon, US",03/22/2020
Linn,Oregon,US,44.48899494,-122.53731540000001,19,1,0,0,"Linn, Oregon, US",03/22/2020
Multnomah,Oregon,US,45.54747959,-122.4169351,19,1,0,0,"Multnomah, Oregon, US",03/22/2020
Marion,Oregon,US,44.90287942,-122.58151170000001,22,1,0,0,"Marion, Oregon, US",03/22/2020
Washington,Oregon,US,45.55972701,-123.0955257,55,1,0,0,"Washington, Oregon, US",03/22/2020
Woodruff,Arkansas,US,35.18902527,-91.2439489,1,0,0,0,"Woodruff, Arkansas, US",03/22/2020
Union,Arkansas,US,33.16887091,-92.59746952,1,0,0,0,"Union, Arkansas, US",03/22/2020
Conway,Arkansas,US,35.26205537,-92.70506566,1,0,0,0,"Conway, Arkansas, US",03/22/2020
Columbia,Arkansas,US,33.21230701,-93.22642793,1,0,0,0,"Columbia, Arkansas, US",03/22/2020
Sebastian,Arkansas,US,35.19605503,-94.27162713,1,0,0,0,"Sebastian, Arkansas, US",03/22/2020
Josephine,Oregon,US,42.3665549,-123.5561938,1,0,0,0,"Josephine, Oregon, US",03/22/2020
Navajo,Arizona,US,35.3997715,-110.3218983,13,0,0,0,"Navajo, Arizona, US",03/22/2020
Jefferson,Alabama,US,33.55554728,-86.89506300000001,71,0,0,0,"Jefferson, Alabama, US",03/22/2020
Lee,Alabama,US,32.60154883,-85.35132246,16,0,0,0,"Lee, Alabama, US",03/22/2020
Pinal,Arizona,US,32.90525627,-111.3449483,16,0,0,0,"Pinal, Arizona, US",03/22/2020
Pima,Arizona,US,32.0971334,-111.7890033,17,0,0,0,"Pima, Arizona, US",03/22/2020
Maricopa,Arizona,US,33.34835867,-112.49181540000001,81,2,0,0,"Maricopa, Arizona, US",03/22/2020
Marion,Alabama,US,34.13697363,-87.88704173,1,0,0,0,"Marion, Alabama, US",03/22/2020
Washington,Alabama,US,31.4092794,-88.20689944,1,0,0,0,"Washington, Alabama, US",03/22/2020
Lamar,Alabama,US,33.77995024,-88.09668032,1,0,0,0,"Lamar, Alabama, US",03/22/2020
Jackson,Alabama,US,34.78144169,-85.99750489,1,0,0,0,"Jackson, Alabama, US",03/22/2020
Walker,Alabama,US,33.80270512,-87.30027177,1,0,0,0,"Walker, Alabama, US",03/22/2020
Talladega,Alabama,US,33.37823223,-86.16886178,1,0,0,0,"Talladega, Alabama, US",03/22/2020
Calhoun,Alabama,US,33.77483727,-85.82630386,1,0,0,0,"Calhoun, Alabama, US",03/22/2020
Limestone,Alabama,US,34.81185586,-86.98310072,1,0,0,0,"Limestone, Alabama, US",03/22/2020
Cullman,Alabama,US,34.13020303,-86.86888037,2,0,0,0,"Cullman, Alabama, US",03/22/2020
Lauderdale,Alabama,US,34.90171875,-87.65624729,2,0,0,0,"Lauderdale, Alabama, US",03/22/2020
Mobile,Alabama,US,30.78472347,-88.20842409,2,0,0,0,"Mobile, Alabama, US",03/22/2020
Chambers,Alabama,US,32.91360079,-85.39072749,2,0,0,0,"Chambers, Alabama, US",03/22/2020
Baldwin,Alabama,US,30.72774991,-87.72207058,2,0,0,0,"Baldwin, Alabama, US",03/22/2020
St. Clair,Alabama,US,33.71902176,-86.31029372,3,0,0,0,"St. Clair, Alabama, US",03/22/2020
Montgomery,Alabama,US,32.2206831,-86.20969272,3,0,0,0,"Montgomery, Alabama, US",03/22/2020
Elmore,Alabama,US,32.59785413,-86.14415284,6,0,0,0,"Elmore, Alabama, US",03/22/2020
Tuscaloosa,Alabama,US,33.28726072,-87.52556818,7,0,0,0,"Tuscaloosa, Alabama, US",03/22/2020
Madison,Alabama,US,34.76327133,-86.55069633,16,0,0,0,"Madison, Alabama, US",03/22/2020
Shelby,Alabama,US,33.26879845,-86.66232561,17,0,0,0,"Shelby, Alabama, US",03/22/2020
Morgan,Indiana,US,39.47899078,-86.44573375,1,0,0,0,"Morgan, Indiana, US",03/22/2020
Lowndes,Alabama,US,32.1597283,-86.65158371,0,0,0,0,"Lowndes, Alabama, US",03/22/2020
Marengo,Alabama,US,32.24767634,-87.78796182,0,0,0,0,"Marengo, Alabama, US",03/22/2020
Bear Lake,Idaho,US,42.28269683,-111.32892379999998,0,0,0,0,"Bear Lake, Idaho, US",03/22/2020
Bannock,Idaho,US,42.67002716,-112.2233311,0,0,0,0,"Bannock, Idaho, US",03/22/2020
Adams,Idaho,US,44.89333571,-116.4545247,0,0,0,0,"Adams, Idaho, US",03/22/2020
Kalawao,Hawaii,US,21.17882515,-156.9583592,0,0,0,0,"Kalawao, Hawaii, US",03/22/2020
Hawaii,Hawaii,US,19.60121157,-155.5210167,0,0,0,0,"Hawaii, Hawaii, US",03/22/2020
Wilkinson,Georgia,US,32.80291082,-83.17140684,0,0,0,0,"Wilkinson, Georgia, US",03/22/2020
Wilkes,Georgia,US,33.78290391,-82.74286107,0,0,0,0,"Wilkes, Georgia, US",03/22/2020
Wilcox,Georgia,US,31.97496928,-83.43438555,0,0,0,0,"Wilcox, Georgia, US",03/22/2020
White,Georgia,US,34.64624278,-83.74905525,0,0,0,0,"White, Georgia, US",03/22/2020
Benewah,Idaho,US,47.21754179,-116.6586851,0,0,0,0,"Benewah, Idaho, US",03/22/2020
Wheeler,Georgia,US,32.12009104,-82.72574721,0,0,0,0,"Wheeler, Georgia, US",03/22/2020
Wayne,Georgia,US,31.5521809,-81.91894878,0,0,0,0,"Wayne, Georgia, US",03/22/2020
Washington,Georgia,US,32.96711864,-82.79357039,0,0,0,0,"Washington, Georgia, US",03/22/2020
Warren,Georgia,US,33.41146451,-82.67795848,0,0,0,0,"Warren, Georgia, US",03/22/2020
Ware,Georgia,US,31.05449097,-82.42224148,0,0,0,0,"Ware, Georgia, US",03/22/2020
Walton,Georgia,US,33.78017694,-83.73552314,0,0,0,0,"Walton, Georgia, US",03/22/2020
Walker,Georgia,US,34.73376362,-85.30165174,0,0,0,0,"Walker, Georgia, US",03/22/2020
Upson,Georgia,US,32.87920671,-84.30024826,0,0,0,0,"Upson, Georgia, US",03/22/2020
Union,Georgia,US,34.82995757,-83.98967069,0,0,0,0,"Union, Georgia, US",03/22/2020
Treutlen,Georgia,US,32.40422134,-82.56904553,0,0,0,0,"Treutlen, Georgia, US",03/22/2020
Webster,Georgia,US,32.04066113,-84.54742852,0,0,0,0,"Webster, Georgia, US",03/22/2020
Boise,Idaho,US,43.98829931,-115.7309284,0,0,0,0,"Boise, Idaho, US",03/22/2020
Bonner,Idaho,US,48.29996017,-116.6017932,0,0,0,0,"Bonner, Idaho, US",03/22/2020
Bonneville,Idaho,US,43.38713372,-111.6161537,0,0,0,0,"Bonneville, Idaho, US",03/22/2020
Minidoka,Idaho,US,42.85518524,-113.6357257,0,0,0,0,"Minidoka, Idaho, US",03/22/2020
Lincoln,Idaho,US,43.0012336,-114.1358773,0,0,0,0,"Lincoln, Idaho, US",03/22/2020
Lewis,Idaho,US,46.23315327,-116.434146,0,0,0,0,"Lewis, Idaho, US",03/22/2020
Lemhi,Idaho,US,44.9438088,-113.9309747,0,0,0,0,"Lemhi, Idaho, US",03/22/2020
Latah,Idaho,US,46.81587887,-116.71136979999999,0,0,0,0,"Latah, Idaho, US",03/22/2020
Jerome,Idaho,US,42.68891267,-114.2655033,0,0,0,0,"Jerome, Idaho, US",03/22/2020
Jefferson,Idaho,US,43.82078483,-112.3131749,0,0,0,0,"Jefferson, Idaho, US",03/22/2020
Idaho,Idaho,US,45.84721541,-115.4634436,0,0,0,0,"Idaho, Idaho, US",03/22/2020
Gooding,Idaho,US,42.96927962,-114.81083059999999,0,0,0,0,"Gooding, Idaho, US",03/22/2020
Gem,Idaho,US,44.06482372,-116.398376,0,0,0,0,"Gem, Idaho, US",03/22/2020
Fremont,Idaho,US,44.22800938,-111.48099429999999,0,0,0,0,"Fremont, Idaho, US",03/22/2020
Franklin,Idaho,US,42.18332217,-111.81496659999999,0,0,0,0,"Franklin, Idaho, US",03/22/2020
Elmore,Idaho,US,43.3507101,-115.4701578,0,0,0,0,"Elmore, Idaho, US",03/22/2020
Custer,Idaho,US,44.24186819,-114.2855494,0,0,0,0,"Custer, Idaho, US",03/22/2020
Clearwater,Idaho,US,46.67459924,-115.6622393,0,0,0,0,"Clearwater, Idaho, US",03/22/2020
Clark,Idaho,US,44.28496071,-112.35057040000001,0,0,0,0,"Clark, Idaho, US",03/22/2020
Cassia,Idaho,US,42.28347888,-113.6012409,0,0,0,0,"Cassia, Idaho, US",03/22/2020
Caribou,Idaho,US,42.77149116,-111.5597683,0,0,0,0,"Caribou, Idaho, US",03/22/2020
Camas,Idaho,US,43.46665742,-114.8065892,0,0,0,0,"Camas, Idaho, US",03/22/2020
Butte,Idaho,US,43.72592209,-113.1735463,0,0,0,0,"Butte, Idaho, US",03/22/2020
Boundary,Idaho,US,48.76684761,-116.4630179,0,0,0,0,"Boundary, Idaho, US",03/22/2020
Towns,Georgia,US,34.91369188,-83.74107459999999,0,0,0,0,"Towns, Georgia, US",03/22/2020
Toombs,Georgia,US,32.12059861,-82.32957247,0,0,0,0,"Toombs, Georgia, US",03/22/2020
Thomas,Georgia,US,30.86392347,-83.91847289,0,0,0,0,"Thomas, Georgia, US",03/22/2020
Telfair,Georgia,US,31.92829517,-82.93491155,0,0,0,0,"Telfair, Georgia, US",03/22/2020
Long,Georgia,US,31.75218791,-81.74952375,0,0,0,0,"Long, Georgia, US",03/22/2020
Liberty,Georgia,US,31.82588896,-81.49251135,0,0,0,0,"Liberty, Georgia, US",03/22/2020
Lanier,Georgia,US,31.038285700000003,-83.06472457,0,0,0,0,"Lanier, Georgia, US",03/22/2020
Jones,Georgia,US,33.02512137,-83.56019163,0,0,0,0,"Jones, Georgia, US",03/22/2020
Johnson,Georgia,US,32.70211082,-82.66166794,0,0,0,0,"Johnson, Georgia, US",03/22/2020
Jenkins,Georgia,US,32.79248718,-81.96040187,0,0,0,0,"Jenkins, Georgia, US",03/22/2020
Jefferson,Georgia,US,33.05867328,-82.41609057,0,0,0,0,"Jefferson, Georgia, US",03/22/2020
Jeff Davis,Georgia,US,31.80405727,-82.63724870000001,0,0,0,0,"Jeff Davis, Georgia, US",03/22/2020
Jasper,Georgia,US,33.31535543,-83.68844964,0,0,0,0,"Jasper, Georgia, US",03/22/2020
Jackson,Georgia,US,34.13794553,-83.56814788,0,0,0,0,"Jackson, Georgia, US",03/22/2020
Irwin,Georgia,US,31.60213036,-83.27501387,0,0,0,0,"Irwin, Georgia, US",03/22/2020
Hart,Georgia,US,34.34626973,-82.96567682,0,0,0,0,"Hart, Georgia, US",03/22/2020
Harris,Georgia,US,32.73709786,-84.90538572,0,0,0,0,"Harris, Georgia, US",03/22/2020
Haralson,Georgia,US,33.79602175,-85.21005667,0,0,0,0,"Haralson, Georgia, US",03/22/2020
Hancock,Georgia,US,33.2721566,-82.99766919,0,0,0,0,"Hancock, Georgia, US",03/22/2020
Habersham,Georgia,US,34.63331566,-83.53094677,0,0,0,0,"Habersham, Georgia, US",03/22/2020
Greene,Georgia,US,33.5769205,-83.17139104,0,0,0,0,"Greene, Georgia, US",03/22/2020
Grady,Georgia,US,30.87454847,-84.23418364,0,0,0,0,"Grady, Georgia, US",03/22/2020
Glascock,Georgia,US,33.22879932,-82.61297636,0,0,0,0,"Glascock, Georgia, US",03/22/2020
Gilmer,Georgia,US,34.69316688,-84.45802506,0,0,0,0,"Gilmer, Georgia, US",03/22/2020
Franklin,Georgia,US,34.37525597,-83.23159927,0,0,0,0,"Franklin, Georgia, US",03/22/2020
Macon,Georgia,US,32.35207048,-84.04234127,0,0,0,0,"Macon, Georgia, US",03/22/2020
Nez Perce,Idaho,US,46.32638236,-116.75009750000001,0,0,0,0,"Nez Perce, Idaho, US",03/22/2020
Madison,Georgia,US,34.12920917,-83.21218732,0,0,0,0,"Madison, Georgia, US",03/22/2020
McDuffie,Georgia,US,33.47851918,-82.48252774,0,0,0,0,"McDuffie, Georgia, US",03/22/2020
Taylor,Georgia,US,32.55792548,-84.25077141,0,0,0,0,"Taylor, Georgia, US",03/22/2020
Tattnall,Georgia,US,32.04785085,-82.05539188,0,0,0,0,"Tattnall, Georgia, US",03/22/2020
Taliaferro,Georgia,US,33.56543317,-82.88136816,0,0,0,0,"Taliaferro, Georgia, US",03/22/2020
Talbot,Georgia,US,32.69642758,-84.53351366,0,0,0,0,"Talbot, Georgia, US",03/22/2020
Stewart,Georgia,US,32.07996777,-84.83208037,0,0,0,0,"Stewart, Georgia, US",03/22/2020
Stephens,Georgia,US,34.55151201,-83.29405315,0,0,0,0,"Stephens, Georgia, US",03/22/2020
Seminole,Georgia,US,30.93464824,-84.86823924,0,0,0,0,"Seminole, Georgia, US",03/22/2020
Screven,Georgia,US,32.74976524,-81.60779441,0,0,0,0,"Screven, Georgia, US",03/22/2020
Schley,Georgia,US,32.2654021,-84.31258912,0,0,0,0,"Schley, Georgia, US",03/22/2020
Quitman,Georgia,US,31.86728114,-85.01773177,0,0,0,0,"Quitman, Georgia, US",03/22/2020
Putnam,Georgia,US,33.32056115,-83.37552891,0,0,0,0,"Putnam, Georgia, US",03/22/2020
Pulaski,Georgia,US,32.23334561,-83.47549959999999,0,0,0,0,"Pulaski, Georgia, US",03/22/2020
Pike,Georgia,US,33.09310242,-84.38790389,0,0,0,0,"Pike, Georgia, US",03/22/2020
Pierce,Georgia,US,31.35928155,-82.21598442,0,0,0,0,"Pierce, Georgia, US",03/22/2020
Oglethorpe,Georgia,US,33.878629600000004,-83.08278123,0,0,0,0,"Oglethorpe, Georgia, US",03/22/2020
Murray,Georgia,US,34.78897608,-84.74993177,0,0,0,0,"Murray, Georgia, US",03/22/2020
Morgan,Georgia,US,33.59232073,-83.49129491,0,0,0,0,"Morgan, Georgia, US",03/22/2020
Montgomery,Georgia,US,32.17201038,-82.53527476,0,0,0,0,"Montgomery, Georgia, US",03/22/2020
Mitchell,Georgia,US,31.22483255,-84.19381821,0,0,0,0,"Mitchell, Georgia, US",03/22/2020
Meriwether,Georgia,US,33.04163534,-84.68859732,0,0,0,0,"Meriwether, Georgia, US",03/22/2020
McIntosh,Georgia,US,31.49683595,-81.40163426,0,0,0,0,"McIntosh, Georgia, US",03/22/2020
Marion,Georgia,US,32.3483402,-84.52733571,0,0,0,0,"Marion, Georgia, US",03/22/2020
Fannin,Georgia,US,34.86430205,-84.316964,0,0,0,0,"Fannin, Georgia, US",03/22/2020
Oneida,Idaho,US,42.19494279999999,-112.5407838,0,0,0,0,"Oneida, Idaho, US",03/22/2020
Payette,Idaho,US,44.00545243,-116.7647695,0,0,0,0,"Payette, Idaho, US",03/22/2020
Tazewell,Illinois,US,40.50716185,-89.51404662,0,0,0,0,"Tazewell, Illinois, US",03/22/2020
Stark,Illinois,US,41.09309773,-89.79745866,0,0,0,0,"Stark, Illinois, US",03/22/2020
Shelby,Illinois,US,39.39133527,-88.80611122,0,0,0,0,"Shelby, Illinois, US",03/22/2020
Scott,Illinois,US,39.642916899999996,-90.47814431,0,0,0,0,"Scott, Illinois, US",03/22/2020
Schuyler,Illinois,US,40.157179799999994,-90.61114163,0,0,0,0,"Schuyler, Illinois, US",03/22/2020
Saline,Illinois,US,37.75332999,-88.54119706,0,0,0,0,"Saline, Illinois, US",03/22/2020
Richland,Illinois,US,38.71240969,-88.08475366,0,0,0,0,"Richland, Illinois, US",03/22/2020
Randolph,Illinois,US,38.05095369,-89.82512254,0,0,0,0,"Randolph, Illinois, US",03/22/2020
Putnam,Illinois,US,41.2013541,-89.2869272,0,0,0,0,"Putnam, Illinois, US",03/22/2020
Union,Illinois,US,37.47119609,-89.25548938,0,0,0,0,"Union, Illinois, US",03/22/2020
Pulaski,Illinois,US,37.22631423,-89.13085001,0,0,0,0,"Pulaski, Illinois, US",03/22/2020
Pike,Illinois,US,39.62265059,-90.8877017,0,0,0,0,"Pike, Illinois, US",03/22/2020
Piatt,Illinois,US,40.01360584,-88.59319339,0,0,0,0,"Piatt, Illinois, US",03/22/2020
Perry,Illinois,US,38.08510853,-89.36856219,0,0,0,0,"Perry, Illinois, US",03/22/2020
Ogle,Illinois,US,42.04165196,-89.32184679,0,0,0,0,"Ogle, Illinois, US",03/22/2020
Moultrie,Illinois,US,39.64187451,-88.62099969,0,0,0,0,"Moultrie, Illinois, US",03/22/2020
Morgan,Illinois,US,39.71654544,-90.20255104,0,0,0,0,"Morgan, Illinois, US",03/22/2020
Montgomery,Illinois,US,39.23198845,-89.47809254,0,0,0,0,"Montgomery, Illinois, US",03/22/2020
Monroe,Illinois,US,38.27594376,-90.17761038,0,0,0,0,"Monroe, Illinois, US",03/22/2020
Mercer,Illinois,US,41.20596782,-90.74290052,0,0,0,0,"Mercer, Illinois, US",03/22/2020
Pope,Illinois,US,37.41391284,-88.56152109,0,0,0,0,"Pope, Illinois, US",03/22/2020
Vermilion,Illinois,US,40.18417171,-87.73384359,0,0,0,0,"Vermilion, Illinois, US",03/22/2020
Wabash,Illinois,US,38.44272901,-87.84922065,0,0,0,0,"Wabash, Illinois, US",03/22/2020
Warren,Illinois,US,40.84925021,-90.6147432,0,0,0,0,"Warren, Illinois, US",03/22/2020
